lon,lat
236.751639,49.281222
236.859139,49.279583
236.839583,49.3025
236.852444,49.315389
236.892472,49.287889
236.968778,49.300833
236.787444,49.341278
236.730778,49.331194
236.70369399999998,49.369972
236.76208300000002,49.419194
236.737861,49.527472
236.79036100000002,49.621667
236.774583,49.648306
236.82494400000002,49.662889
236.842056,49.681667
236.82916699999998,49.692889
236.742056,49.663306
236.750417,49.615
236.732444,49.58625
236.675833,49.579583
236.64333299999998,49.553722
236.609139,49.559556
236.508306,49.51875
236.529556,49.443306
236.479972,49.385417
236.275,49.43875
236.254972,49.469583
236.12741699999998,49.467083
236.091611,49.482917
236.088278,49.511222
236.05,49.501194
236.030389,49.512472
236.032889,49.535
235.997917,49.555806
235.975333,49.607472
235.93705599999998,49.613306
235.942389,49.625389
235.97155600000002,49.617889
235.983694,49.628333
235.926278,49.639972
235.934583,49.695
235.986639,49.755389
236.030778,49.767028
236.110333,49.730833
236.10947199999998,49.700778
236.206222,49.5475
236.202917,49.512472
236.244111,49.481222
236.209528,49.603333
236.2825,49.637917
236.33825000000002,49.637889
236.436639,49.672056
236.473694,49.704167
236.33658300000002,49.648722
236.269139,49.648722
236.194167,49.624528
236.159583,49.661639
236.178333,49.655361
236.17244399999998,49.67625
236.26875,49.732472
236.282083,49.785833
236.251694,49.725444
236.16416700000002,49.686222
236.107472,49.74875
236.052861,49.774139
236.125417,49.844167
236.113694,49.905806
236.132889,49.92
236.0625,49.919556
236.02538900000002,49.956667
236.027944,49.988333
236.204667,50.044139
236.211861,50.070167
236.254278,50.087861
236.148194,50.162694
236.00827800000002,50.209056
236.198056,50.094917
236.159639,50.05725
236.02166699999998,50.015222
235.991194,49.991667
236.02375,49.919139
236.09711099999998,49.879972
236.08036099999998,49.826667
236.057417,49.838722
236.041639,49.806194
236.000778,49.811222
235.997917,49.855833
235.96783299999998,49.8775
235.98363899999998,49.916667
235.964056,49.933722
235.924528,49.870833
235.96375,49.8375
235.913306,49.841194
235.902028,49.818306
235.92244399999998,49.800389
235.858306,49.781222
235.725,49.776222
235.734167,49.742056
235.670806,49.774583
235.59575,49.767861
235.481611,49.802889
235.449972,49.870361
235.25241699999998,49.964556
235.19169399999998,50.01075
235.156583,50.065889
235.192389,50.065806
235.25947200000002,50.031194
235.328778,49.966639
235.278139,50.0325
235.301083,50.068611
235.287611,50.082278
235.260222,50.04025
235.231219,50.04826
235.191361,50.076722
235.211639,50.068472
235.296639,50.100861
235.304722,50.123306
235.279778,50.113417
235.273194,50.128333
235.364972,50.16175
235.39016700000002,50.195806
