-123.23,48.425,3.7818,2.9799,0.74,0.74,0
-123.28,46.631,5.4555,3.556,0.44,0.51,0
-123.35,48.493,4.2721,1.97,0.63,0.65,0
-123.11,48.181,4.0812,1.8914,0.47,0.52,0
-122.39,47.595,3.1013,0.99681,0.91,1.1,0
-122.08,47.774,2.994,2.5831,0.8,0.79,0
-120.18,45.243,3.1677,-0.53754,0.56,0.66,0
-123.29,44.391,8.6991,2.993,0.71,0.77,0
-120.59,47.559,2.3195,0.81333,0.68,0.82,0
-123.41,47.939,5.1861,2.2785,0.31,0.32,0
-123.98,49.753,2.39,2.74,0.41,0.44,0
-121.17,47.232,4.7028,2.2833,0.42,0.44,0
-123.77,44.612,8.6318,3.9562,0.92,1.13,0
-127.12,49.873,4.95,4.42,0.22,0.23,0
-127.12,49.873,4.95,4.42,0.22,0.23,0
-122.35,46.301,3.3755,3.1429,0.68,0.76,0
-122.38,47.386,3.8411,1.5725,0.27,0.27,0
-122.33,45.298,5.3398,4.0511,0.96,1.2,0
-123.16,44.079,6.1836,2.2095,0.56,0.62,0
-121.2,44.269,3.5796,1.252,0.86,1.07,0
-124.2,43.34,8.4744,6.712,0.57,0.7,0
-122.62,42.142,1.5068,1.9993,0.82,0.93,0
-121.13,46.629,2.5832,0.0039703,0.53,0.56,0
-123.34,42.423,4.0584,4.5182,0.56,0.64,0
-122.65,43.586,4.1683,3.6945,0.81,0.93,0
-123.38,47.015,5.6101,2.6448,0.54,0.65,0
-123.38,47.015,5.6101,2.6448,0.54,0.65,0
-123.86,44.019,7.7692,4.1276,1.24,1.27,0
-124.27,42.046,7.9855,7.2862,0.46,0.54,0
-125.7,49.883,1.77,1.86,0.62,0.66,0
-120.22,45,2.4034,0.03124,0.76,0.81,0
-125.28,49.192,5.38,4.15,0.44,0.47,0
-125.51,48.985,7.603,6.8386,0.66,0.75,0
-124.4,47.937,12.204,7.2645,0.47,0.51,0
-123.5,46.541,5.9335,3.9756,0.33,0.38,0
-122.6,48.892,2.5098,2.5289,0.99,1.23,0
-123.96,46.205,10.869,4.6078,0.25,0.24,0
-122.65,43.586,4.1683,3.6944,0.81,0.93,0
-122.17,47.718,-0.14857,0.85629,0.99,1.32,0
-121.27,48.674,1.5743,1.5399,0.45,0.53,0
-121.67,48.865,0.0042954,0.75554,0.64,0.76,0
-120.51,44.353,3.1065,0.16056,0.84,0.95,0
-123.82,49.203,3.6,3.16,0.42,0.46,0
-123.92,46.057,10.62,4.0844,0.24,0.25,0
-125.36,49.552,2.94,1.7,0.71,0.76,0
-122.79,47.549,4.9308,2.2946,0.4,0.42,0
-122.79,47.549,4.9308,2.2946,0.4,0.42,0
-124.43,42.421,9.7351,7.9236,0.58,0.59,0
-122.88,46.009,3.6816,2.0481,1.2,1.46,0
-120.81,45.839,3.0244,0.15143,0.19,0.18,0
-122.55,45.781,5.4012,1.8996,0.35,0.39,0
-124.18,47.114,13.673,9.3501,0.45,0.5,0
-121.63,47.138,2.1052,0.68159,0.49,0.58,0
-121.59,48.486,0.80438,0.6387,0.46,0.52,0
-121.6,48.255,0.19528,1.942,1.2,1.65,0
-123.65,46.334,7.6474,4.1104,0.47,0.52,0
-122.14,48.917,1.8643,0.58854,0.7,0.88,0
-124.1,46.903,10.522,7.2728,0.4,0.42,0
-124.28,47.304,14.02,9.4502,0.29,0.31,0
-124.7,48.995,5.6308,4.9042,0.45,0.49,0
-121.97,48.081,1.0212,-1.2596,1.81,2.34,0
-123.64,45.082,7.0512,2.9027,0.42,0.43,0
-121.17,47.234,4.7002,2.2858,0.42,0.44,0
-122.53,41.555,1.8001,1.2406,0.69,0.81,0
-121.78,48.538,2.8441,1.7639,0.77,0.98,0
-123.07,45.612,6.235,2.328,0.48,0.49,0
-121.33,45.783,4.2123,0.25422,0.25,0.24,0
-120.22,45.745,4.2668,-0.74605,1.08,1.36,0
-122.53,48.099,1.4353,1.1484,0.91,0.93,0
-122.18,47.485,1.6105,1.1331,0.74,0.77,0
-124.06,44.602,10.193,4.2415,0.26,0.28,0
-124.96,49.069,4.96,4.4,0.44,0.47,0
-123.57,45.885,7.9571,3.2983,0.41,0.42,0
-124.08,46.3,11.058,6.1037,0.65,0.67,0
-122.8,45.857,5.2695,2.8875,0.56,0.59,0
-122.88,44.99,6.5154,3.1867,0.51,0.54,0
-122.81,45.179,6.5816,3.3226,0.93,1.12,0
-123.53,47.99,5.6211,3.3125,0.39,0.4,0
-123.53,47.99,5.6211,3.3125,0.39,0.4,0
-121.39,47.389,1.6725,0.27926,1.89,2.03,0
-122.89,48.422,3.8711,2.4193,0.34,0.36,0
-122.88,48.42,3.8718,2.4184,0.34,0.36,0
-123.68,42.105,4.495,4.6504,0.4,0.43,0
-122.83,44.795,6.1492,2.5246,0.48,0.53,0
-120.52,47.012,1.6935,-0.54343,0.6,0.65,0
-123.95,45.273,9.9419,4.8018,0.57,0.57,0
-122.97,44.877,6.4795,3.3393,0.74,0.93,0
-122.81,48.055,4.0776,2.5708,0.53,0.59,0
-124.09,42.815,5.9172,4.5064,0.51,0.54,0
-124.09,42.815,5.9173,4.5064,0.51,0.54,0
-123.61,45.546,7.0697,1.4992,1.63,2.09,0
-124.92,49.415,3.95,3.73,0.54,0.58,0
